idx,pred,true,pred_bin_05,pred_bin_best,best_threshold
8775,0.4310458,0.0,0,1,0.34254003
8783,0.216908,1.0,0,0,0.34254003
8786,0.0048175994,0.0,0,0,0.34254003
8789,0.002346769,0.0,0,0,0.34254003
8797,0.015159604,1.0,0,0,0.34254003
8800,0.24769282,0.0,0,0,0.34254003
8803,0.0042248536,0.0,0,0,0.34254003
8808,0.0006410888,0.0,0,0,0.34254003
8813,0.037732646,0.0,0,0,0.34254003
8814,0.0008981995,0.0,0,0,0.34254003
8826,0.00076015794,0.0,0,0,0.34254003
8827,0.011288425,0.0,0,0,0.34254003
8833,0.0011606894,0.0,0,0,0.34254003
8847,0.1917323,0.0,0,0,0.34254003
8848,0.0004109128,0.0,0,0,0.34254003
8850,0.19173637,1.0,0,0,0.34254003
8855,0.0013441938,0.0,0,0,0.34254003
8865,5.4423717e-06,0.0,0,0,0.34254003
8869,0.00053776155,0.0,0,0,0.34254003
8876,6.203079e-05,0.0,0,0,0.34254003
8878,0.0005590629,0.0,0,0,0.34254003
8883,0.33764982,0.0,0,0,0.34254003
8886,0.1121979,1.0,0,0,0.34254003
8895,0.9367025,1.0,1,1,0.34254003
8898,0.8133078,0.0,1,1,0.34254003
8899,0.7400231,1.0,1,1,0.34254003
8906,0.3947816,1.0,0,1,0.34254003
8913,0.09735574,0.0,0,0,0.34254003
8914,0.62510043,0.0,1,1,0.34254003
8922,0.7511904,1.0,1,1,0.34254003
8930,0.00022880077,0.0,0,0,0.34254003
8935,0.8677808,1.0,1,1,0.34254003
8939,0.80269337,1.0,1,1,0.34254003
8949,0.12648846,0.0,0,0,0.34254003
8955,0.00704379,0.0,0,0,0.34254003
8958,0.014573283,0.0,0,0,0.34254003
8969,0.0007446731,0.0,0,0,0.34254003
8970,0.26012856,0.0,0,0,0.34254003
8973,0.00844591,0.0,0,0,0.34254003
8974,0.010400925,0.0,0,0,0.34254003
8983,0.13970715,0.0,0,0,0.34254003
8990,0.5376371,0.0,1,1,0.34254003
8996,0.00039705375,0.0,0,0,0.34254003
9012,0.2492664,0.0,0,0,0.34254003
9027,0.3616115,0.0,0,1,0.34254003
9032,4.3642503e-05,0.0,0,0,0.34254003
9034,0.92060316,0.0,1,1,0.34254003
9045,0.78114456,0.0,1,1,0.34254003
9047,0.07018461,0.0,0,0,0.34254003
9054,2.7967782e-05,0.0,0,0,0.34254003
9056,0.00840029,0.0,0,0,0.34254003
9074,0.7182572,1.0,1,1,0.34254003
9079,0.99327314,1.0,1,1,0.34254003
9080,0.04501344,0.0,0,0,0.34254003
9086,0.002320676,0.0,0,0,0.34254003
9088,0.018549044,0.0,0,0,0.34254003
9089,7.040692e-07,0.0,0,0,0.34254003
9092,0.012477573,0.0,0,0,0.34254003
9097,0.0012321738,0.0,0,0,0.34254003
9099,0.000133038,0.0,0,0,0.34254003
9104,0.0011961374,0.0,0,0,0.34254003
9105,0.020511229,0.0,0,0,0.34254003
9116,0.00012443164,0.0,0,0,0.34254003
9118,0.009103863,0.0,0,0,0.34254003
9122,0.34254003,1.0,0,1,0.34254003
9136,0.9628602,1.0,1,1,0.34254003
9142,0.007886603,0.0,0,0,0.34254003
9143,0.0037383938,0.0,0,0,0.34254003
9149,0.00018254093,0.0,0,0,0.34254003
9151,0.032153886,0.0,0,0,0.34254003
9154,0.004746756,0.0,0,0,0.34254003
9155,0.0037733137,0.0,0,0,0.34254003
9161,0.9989297,1.0,1,1,0.34254003
9172,0.0021719588,0.0,0,0,0.34254003
9173,0.0006879203,0.0,0,0,0.34254003
9174,0.0010818925,0.0,0,0,0.34254003
9180,0.8407437,0.0,1,1,0.34254003
9181,0.39841488,0.0,0,1,0.34254003
9195,0.042223085,0.0,0,0,0.34254003
9205,0.0001632583,0.0,0,0,0.34254003
9206,0.8465277,1.0,1,1,0.34254003
9210,0.037434872,0.0,0,0,0.34254003
9212,0.0026287094,0.0,0,0,0.34254003
9214,0.8683008,1.0,1,1,0.34254003
9219,0.892354,1.0,1,1,0.34254003
9224,0.2432694,0.0,0,0,0.34254003
9231,2.6405579e-07,0.0,0,0,0.34254003
9239,0.6113396,0.0,1,1,0.34254003
9243,0.8003239,0.0,1,1,0.34254003
9244,0.0046698214,0.0,0,0,0.34254003
9252,0.009860981,0.0,0,0,0.34254003
9259,0.03477399,0.0,0,0,0.34254003
9271,0.00076133455,0.0,0,0,0.34254003
9276,0.03392291,0.0,0,0,0.34254003
9278,0.0038339568,0.0,0,0,0.34254003
9279,0.082297504,0.0,0,0,0.34254003
9285,0.0058308123,0.0,0,0,0.34254003
9288,0.06408708,0.0,0,0,0.34254003
9299,0.11863993,0.0,0,0,0.34254003
9311,0.15681288,0.0,0,0,0.34254003
9313,0.021028098,0.0,0,0,0.34254003
9319,0.0020927228,0.0,0,0,0.34254003
9320,0.87994003,1.0,1,1,0.34254003
9329,0.95038074,1.0,1,1,0.34254003
9330,0.5925645,1.0,1,1,0.34254003
9331,0.0009849182,0.0,0,0,0.34254003
9332,0.02163102,0.0,0,0,0.34254003
9338,0.0045271576,0.0,0,0,0.34254003
9340,0.021474736,0.0,0,0,0.34254003
9346,0.11095194,1.0,0,0,0.34254003
9350,4.0762512e-05,0.0,0,0,0.34254003
9353,0.009760625,0.0,0,0,0.34254003
9357,0.00018815357,0.0,0,0,0.34254003
9382,0.015896162,0.0,0,0,0.34254003
9400,0.06838022,1.0,0,0,0.34254003
9405,0.60305697,0.0,1,1,0.34254003
9409,0.011101594,0.0,0,0,0.34254003
9411,0.005441541,0.0,0,0,0.34254003
9413,0.0026726245,0.0,0,0,0.34254003
9414,0.0050104316,0.0,0,0,0.34254003
9420,0.65235305,1.0,1,1,0.34254003
9422,0.018042937,0.0,0,0,0.34254003
9426,0.007275461,0.0,0,0,0.34254003
9430,0.0061702994,0.0,0,0,0.34254003
9439,0.058445077,0.0,0,0,0.34254003
9441,2.444213e-05,0.0,0,0,0.34254003
9442,0.26813063,0.0,0,0,0.34254003
9443,0.00010678599,0.0,0,0,0.34254003
9449,0.00039013388,0.0,0,0,0.34254003
9453,0.00016188627,0.0,0,0,0.34254003
9454,0.020760134,0.0,0,0,0.34254003
9459,0.0030363987,0.0,0,0,0.34254003
9461,0.0053426404,0.0,0,0,0.34254003
9462,0.030583384,1.0,0,0,0.34254003
9465,0.09735197,0.0,0,0,0.34254003
9468,0.48433486,1.0,0,1,0.34254003
9480,0.011411554,0.0,0,0,0.34254003
9481,0.04538242,0.0,0,0,0.34254003
9494,0.00069215865,0.0,0,0,0.34254003
9497,0.20478377,0.0,0,0,0.34254003
9501,0.0011209747,0.0,0,0,0.34254003
9504,0.010562931,0.0,0,0,0.34254003
9505,0.6515281,0.0,1,1,0.34254003
9512,0.96357673,1.0,1,1,0.34254003
9515,0.8821363,0.0,1,1,0.34254003
9523,0.0018458414,0.0,0,0,0.34254003
9526,0.0018308442,0.0,0,0,0.34254003
9529,0.004071255,0.0,0,0,0.34254003
9530,0.0017531267,0.0,0,0,0.34254003
9541,4.2761047e-05,0.0,0,0,0.34254003
9542,0.0002030222,0.0,0,0,0.34254003
9547,0.9624364,1.0,1,1,0.34254003
9551,0.14776196,1.0,0,0,0.34254003
9555,0.34652904,0.0,0,1,0.34254003
9557,0.16619487,0.0,0,0,0.34254003
9561,0.98357266,0.0,1,1,0.34254003
9564,0.016159194,0.0,0,0,0.34254003
9565,0.0004823281,0.0,0,0,0.34254003
9566,0.0002019915,0.0,0,0,0.34254003
9574,0.1759811,0.0,0,0,0.34254003
9579,0.30671555,1.0,0,0,0.34254003
9594,9.233058e-05,0.0,0,0,0.34254003
9596,0.9788704,1.0,1,1,0.34254003
9605,0.9780157,1.0,1,1,0.34254003
9611,0.6369696,1.0,1,1,0.34254003
9612,1.4795779e-05,0.0,0,0,0.34254003
9616,0.00067498995,0.0,0,0,0.34254003
9632,0.005183218,0.0,0,0,0.34254003
9634,5.226139e-05,0.0,0,0,0.34254003
9639,0.196194,0.0,0,0,0.34254003
9640,0.13819817,1.0,0,0,0.34254003
9642,0.57801294,0.0,1,1,0.34254003
9645,0.0052512214,0.0,0,0,0.34254003
9648,0.060770992,0.0,0,0,0.34254003
9652,0.0008644616,0.0,0,0,0.34254003
9656,0.0021190483,0.0,0,0,0.34254003
9658,0.055578005,0.0,0,0,0.34254003
9664,0.17666928,0.0,0,0,0.34254003
9679,0.0007360676,0.0,0,0,0.34254003
9682,0.34233943,0.0,0,0,0.34254003
9686,0.07874696,0.0,0,0,0.34254003
9688,0.032164015,1.0,0,0,0.34254003
9693,0.036049742,0.0,0,0,0.34254003
9700,2.1820767e-08,0.0,0,0,0.34254003
9702,0.5657423,1.0,1,1,0.34254003
9703,0.923613,1.0,1,1,0.34254003
9708,0.0006579599,0.0,0,0,0.34254003
9714,0.58525693,0.0,1,1,0.34254003
9717,0.101973504,0.0,0,0,0.34254003
9736,0.0029604745,0.0,0,0,0.34254003
9757,0.04925868,0.0,0,0,0.34254003
9760,0.38674575,0.0,0,1,0.34254003
9784,0.0018050892,0.0,0,0,0.34254003
9785,0.039610848,0.0,0,0,0.34254003
9790,0.58007324,1.0,1,1,0.34254003
9792,0.019308845,0.0,0,0,0.34254003
9797,3.395027e-05,0.0,0,0,0.34254003
9800,0.00021409587,0.0,0,0,0.34254003
9805,0.5169822,0.0,1,1,0.34254003
9808,0.8514882,0.0,1,1,0.34254003
9811,0.40777647,0.0,0,1,0.34254003
9816,0.55575573,1.0,1,1,0.34254003
9834,0.005918875,0.0,0,0,0.34254003
9845,6.7700494e-05,0.0,0,0,0.34254003
9848,0.007817672,0.0,0,0,0.34254003
9856,0.42250425,1.0,0,1,0.34254003
9858,0.10791538,0.0,0,0,0.34254003
9859,0.22859138,0.0,0,0,0.34254003
9861,0.0026842568,0.0,0,0,0.34254003
9873,0.00079258974,0.0,0,0,0.34254003
9878,0.030975252,0.0,0,0,0.34254003
9885,0.0003524361,0.0,0,0,0.34254003
9892,0.8124342,1.0,1,1,0.34254003
9893,0.9698855,1.0,1,1,0.34254003
9908,0.95800436,1.0,1,1,0.34254003
9909,0.23779142,0.0,0,0,0.34254003
9918,0.00085014023,0.0,0,0,0.34254003
9923,0.004705913,0.0,0,0,0.34254003
9929,0.04251931,0.0,0,0,0.34254003
9930,0.53217,0.0,1,1,0.34254003
9946,0.2568298,0.0,0,0,0.34254003
9950,0.0016088019,0.0,0,0,0.34254003
9955,0.37410736,0.0,0,1,0.34254003
9960,0.09539718,0.0,0,0,0.34254003
9963,0.069873214,0.0,0,0,0.34254003
9965,0.31292695,0.0,0,0,0.34254003
9990,0.012081898,0.0,0,0,0.34254003
9993,6.936959e-05,0.0,0,0,0.34254003
9998,0.19012408,0.0,0,0,0.34254003
9999,0.07663337,0.0,0,0,0.34254003
